tag,beat_idx,chord_root,chord_quality,confidence
ave_mujica__096,582,D#,maj,0.6063203336179919
ave_mujica__096,583,E,maj,0.7020069815275838
ave_mujica__096,584,E,maj,0.7175905661746448
ave_mujica__096,585,A#,maj,0.5597643041538641
ave_mujica__096,586,E,min,0.5830518598174935
ave_mujica__096,587,E,maj,0.6999606108656888
ave_mujica__096,588,E,maj,0.6846146461733981
ave_mujica__096,589,A#,maj,0.5957804002730243
ave_mujica__095,0,B,maj,0.6719966480349869
ave_mujica__095,1,C,min,0.5707674501564978
ave_mujica__095,2,B,maj,0.5671140046375767
ave_mujica__095,3,B,min,0.5863475419106682
ave_mujica__095,4,B,min,0.6369810678557236
ave_mujica__095,5,F#,min,0.5689632075180298
ave_mujica__095,6,E,maj,0.5891807770295938
ave_mujica__095,7,B,min,0.5939468035691806
ave_mujica__095,8,B,maj,0.6853911179836017
ave_mujica__095,9,B,maj,0.5613551878177377
ave_mujica__095,10,A#,maj,0.5628537765187303
ave_mujica__095,11,A#,maj,0.5848132327878002
ave_mujica__095,12,B,maj,0.6851443270341977
ave_mujica__095,13,E,maj,0.5692672612631958
ave_mujica__095,14,B,maj,0.5630631952348423
ave_mujica__095,15,B,maj,0.5713366368403353
ave_mujica__095,16,B,maj,0.6788045199614429
ave_mujica__095,17,D#,min,0.5416764185425004
ave_mujica__095,18,B,min,0.5885520563092969
ave_mujica__095,19,D#,min,0.5550226590390355
ave_mujica__095,20,B,maj,0.6726645304509433
ave_mujica__095,21,G#,min,0.5855044126272727
ave_mujica__095,22,D#,maj,0.5747867546977417
ave_mujica__095,23,B,min,0.6365339947721036
ave_mujica__095,24,B,min,0.7046195105523866
ave_mujica__095,25,B,maj,0.5884589870598145
ave_mujica__095,26,B,min,0.5889196961908028
ave_mujica__095,27,B,min,0.5989234360643348
ave_mujica__095,28,B,maj,0.6413848487104605
ave_mujica__095,29,B,maj,0.5511289093717928
ave_mujica__095,30,C,min,0.5636588969331838
ave_mujica__095,31,B,maj,0.5948228314299491
ave_mujica__095,32,B,maj,0.651541802696031
ave_mujica__095,33,B,maj,0.619239649688911
ave_mujica__095,34,B,maj,0.6877503176388113
ave_mujica__095,35,B,maj,0.658908571897711
ave_mujica__095,36,B,maj,0.7107025125690267
ave_mujica__095,37,B,maj,0.6720072127455031
ave_mujica__095,38,B,maj,0.6334027109307646
ave_mujica__095,39,B,maj,0.632490205567888
ave_mujica__095,40,B,min,0.6261437052176236
ave_mujica__095,41,G,maj,0.6452728858632221
ave_mujica__095,42,G,min,0.6156096908635642
ave_mujica__095,43,G,maj,0.6636787623785763
ave_mujica__095,44,D#,maj,0.5593750788825496
ave_mujica__095,45,B,min,0.609840102856782
ave_mujica__095,46,D,maj,0.5975866560566558
ave_mujica__095,47,A,min,0.6242423842457152
ave_mujica__095,48,B,min,0.626183761644467
ave_mujica__095,49,B,maj,0.6692164945641761
ave_mujica__095,50,B,maj,0.668931333412083
ave_mujica__095,51,B,maj,0.6328406476836594
ave_mujica__095,52,B,maj,0.6311896621731522
ave_mujica__095,53,B,maj,0.67120303868134
ave_mujica__095,54,B,maj,0.6252237667033742
ave_mujica__095,55,B,maj,0.636122246363874
ave_mujica__095,56,B,min,0.6274480856326284
ave_mujica__095,57,G,maj,0.6536537210203226
ave_mujica__095,58,G,maj,0.6557543003474965
ave_mujica__095,59,G,maj,0.6367579184572143
ave_mujica__095,60,B,min,0.6033159123346921
ave_mujica__095,61,F#,maj,0.5800553620670809
ave_mujica__095,62,D,maj,0.5758523451248898
ave_mujica__095,63,A,maj,0.6528475596205493
ave_mujica__095,64,A,min,0.599133044050505
ave_mujica__095,65,B,maj,0.7967047105899302
ave_mujica__095,66,B,maj,0.873418420286892
ave_mujica__095,67,B,maj,0.8551720468114161
ave_mujica__095,68,B,maj,0.838700385543751
ave_mujica__095,69,B,maj,0.8309527060485365
ave_mujica__095,70,B,maj,0.8536130551523338
ave_mujica__095,71,B,maj,0.6929781115010748
ave_mujica__095,72,D#,min,0.5601953064889139
ave_mujica__095,73,G,maj,0.5995224585918777
ave_mujica__095,74,G,maj,0.6609506495705607
ave_mujica__095,75,G,min,0.6271858691734887
ave_mujica__095,76,G,maj,0.6672958422367873
ave_mujica__095,77,F#,maj,0.6694180757792456
ave_mujica__095,78,F#,min,0.5746938833215018
ave_mujica__095,79,D#,min,0.5952790755082029
ave_mujica__095,80,G,min,0.5295277929418282
ave_mujica__095,81,G,maj,0.7133449634693793
ave_mujica__095,82,G,maj,0.6596042598058405
ave_mujica__095,83,F#,maj,0.6232798599683914
ave_mujica__095,84,F#,maj,0.6606377947676927
ave_mujica__095,85,B,min,0.6522644873969942
ave_mujica__095,86,B,min,0.6666646868152882
ave_mujica__095,87,A,min,0.5812834666486681
ave_mujica__095,88,A,maj,0.6342603795958965
ave_mujica__095,89,G,maj,0.6254410487300821
ave_mujica__095,90,G,maj,0.6523213200335334
ave_mujica__095,91,F#,maj,0.6207486310367305
ave_mujica__095,92,D#,min,0.6354740480339608
ave_mujica__095,93,B,min,0.680597492428269
ave_mujica__095,94,B,min,0.611376132616542
ave_mujica__095,95,A,min,0.5936703488397604
ave_mujica__095,96,A,maj,0.6726715678558312
ave_mujica__095,97,G,maj,0.6485922697295826
ave_mujica__095,98,B,min,0.5956501136475703
ave_mujica__095,99,F#,maj,0.6235147269041345
ave_mujica__095,100,F#,maj,0.6411548683834903
ave_mujica__095,101,B,min,0.6858826523245082
ave_mujica__095,102,B,min,0.7076204217364268
ave_mujica__095,103,D,min,0.596025952363866
ave_mujica__095,104,A,maj,0.6497911751031143
ave_mujica__095,105,E,maj,0.6205806280506062
ave_mujica__095,106,E,maj,0.6638854624883991
ave_mujica__095,107,A#,maj,0.5767888361660393
ave_mujica__095,108,F,min,0.5999599993471167
ave_mujica__095,109,F#,maj,0.6107523157113869
ave_mujica__095,110,F#,maj,0.681502891560782
ave_mujica__095,111,F#,maj,0.6481819150372355
ave_mujica__095,112,F#,min,0.5938219713626739
ave_mujica__095,113,F#,min,0.5522066647017667
ave_mujica__095,114,G,maj,0.704714567137479
ave_mujica__095,115,G,min,0.6576314807838117
ave_mujica__095,116,F#,maj,0.6678206278856296
ave_mujica__095,117,B,min,0.6388586784512618
ave_mujica__095,118,B,min,0.5996728422562291
ave_mujica__095,119,B,min,0.5847830528167164
ave_mujica__095,120,D#,min,0.5656945652336112
ave_mujica__095,121,B,maj,0.6655322496448902
ave_mujica__095,122,D#,min,0.5845024341460178
ave_mujica__095,123,D#,maj,0.5603302044212382
ave_mujica__095,124,B,min,0.6337449456085618
ave_mujica__095,125,B,min,0.6546375725919213
ave_mujica__095,126,B,maj,0.5985526044013945
ave_mujica__095,127,B,min,0.5699258350335671
ave_mujica__095,128,B,min,0.585316570697785
ave_mujica__095,129,B,maj,0.6201936051945132
ave_mujica__095,130,B,maj,0.5462205001294022
ave_mujica__095,131,B,maj,0.5617385113045131
ave_mujica__095,132,B,maj,0.5611073644861986
ave_mujica__095,133,B,min,0.6940944607165338
ave_mujica__095,134,D,maj,0.7649957299449207
ave_mujica__095,135,D,maj,0.9507011618103709
ave_mujica__095,136,D,maj,0.8975810574609993
ave_mujica__095,137,D,maj,0.7623201223716612
ave_mujica__095,138,B,min,0.8651053266042252
ave_mujica__095,139,B,min,0.8693241820090062
ave_mujica__095,140,B,min,0.9201668943841932
ave_mujica__095,141,B,min,0.8217950635570385
ave_mujica__095,142,E,min,0.8525514738091438
ave_mujica__095,143,E,min,0.8108665673859595
ave_mujica__095,144,E,min,0.7667568663276546
ave_mujica__095,145,E,min,0.699391643563055
ave_mujica__095,146,A,maj,0.7659363763241641
ave_mujica__095,147,A,maj,0.7510449694859731
ave_mujica__095,148,D,maj,0.7712611022657324
ave_mujica__095,149,F#,min,0.7491222868070517
ave_mujica__095,150,D,maj,0.8923283143638032
ave_mujica__095,151,B,min,0.7164058388491021
ave_mujica__095,152,D,maj,0.821460124379663
ave_mujica__095,153,D,maj,0.7653515748605326
ave_mujica__095,154,B,min,0.8124630001038095
ave_mujica__095,155,B,min,0.7817454246263541
ave_mujica__095,156,B,min,0.7880222908016036
ave_mujica__095,157,B,min,0.6864502388160363
ave_mujica__095,158,E,maj,0.7082088451407158
ave_mujica__095,159,E,maj,0.7893030124593449
ave_mujica__095,160,E,min,0.7737863863969318
ave_mujica__095,161,E,maj,0.6488798139637709
ave_mujica__095,162,F#,maj,0.6982949311161248
ave_mujica__095,163,F#,maj,0.7016974733634704
ave_mujica__095,164,F#,maj,0.6776043069038732
ave_mujica__095,165,F#,maj,0.6450117275957709
ave_mujica__095,166,B,maj,0.6656266609911482
ave_mujica__095,167,B,maj,0.6255402950660065
ave_mujica__095,168,B,maj,0.6505284508049207
ave_mujica__095,169,B,maj,0.6290117316145033
ave_mujica__095,170,B,maj,0.7014375883673192
ave_mujica__095,171,B,maj,0.6907613289614071
ave_mujica__095,172,B,maj,0.6068745851736078
ave_mujica__095,173,B,maj,0.5670926171210104
ave_mujica__095,174,B,maj,0.6238351266997735
ave_mujica__095,175,B,maj,0.6554585228657804
ave_mujica__095,176,B,maj,0.6160161052974288
ave_mujica__095,177,B,maj,0.654654847786316
ave_mujica__095,178,B,maj,0.6209618867731115
ave_mujica__095,179,B,maj,0.6287454458491142
ave_mujica__095,180,B,maj,0.5938033540715036
ave_mujica__095,181,C,min,0.5730042437032182
ave_mujica__095,182,B,min,0.6618675511606961
ave_mujica__095,183,B,min,0.7012790144713625
ave_mujica__095,184,A,maj,0.6598595851142282
ave_mujica__095,185,A,maj,0.650162144417006
ave_mujica__095,186,G,maj,0.6715614645522898
ave_mujica__095,187,G,maj,0.6801512452503571
ave_mujica__095,188,F#,maj,0.6689003619480289
ave_mujica__095,189,F#,maj,0.6152312023664549
ave_mujica__095,190,B,min,0.6865394538388808
ave_mujica__095,191,B,maj,0.6704225577871782
ave_mujica__095,192,A,min,0.6640972900961598
ave_mujica__095,193,A,min,0.603775959020477
ave_mujica__095,194,G,maj,0.695645735319156
ave_mujica__095,195,G,min,0.6821522427174128
ave_mujica__095,196,F#,maj,0.6585858836550058
ave_mujica__095,197,F#,maj,0.6595538193353547
ave_mujica__095,198,B,min,0.6054747438238409
ave_mujica__095,199,B,min,0.6035296326430338
ave_mujica__095,200,B,maj,0.641286720788516
ave_mujica__095,201,B,maj,0.682887212765784
ave_mujica__095,202,G,maj,0.5671963199064848
ave_mujica__095,203,D#,min,0.6351562808127664
ave_mujica__095,204,B,maj,0.631909869156991
ave_mujica__095,205,B,maj,0.6641628119490031
ave_mujica__095,206,B,min,0.5798955148998242
ave_mujica__095,207,D#,min,0.6282762453750645
ave_mujica__095,208,B,maj,0.6381929812441581
ave_mujica__095,209,B,maj,0.6936372530816205
ave_mujica__095,210,B,maj,0.6121263991268822
ave_mujica__095,211,D#,min,0.5955454645118055
ave_mujica__095,212,B,maj,0.6443098970139374
ave_mujica__095,213,B,maj,0.6554525006366588
ave_mujica__095,214,G,maj,0.583693528330402
ave_mujica__095,215,B,min,0.5820569445506799
ave_mujica__095,216,B,maj,0.5846114192867502
ave_mujica__095,217,B,min,0.6793256492568899
ave_mujica__095,218,B,min,0.6013217285897282
ave_mujica__095,219,B,min,0.589311141083708
ave_mujica__095,220,B,min,0.638146093888854
ave_mujica__095,221,B,maj,0.635916010826012
ave_mujica__095,222,B,min,0.5906234622379688
ave_mujica__095,223,E,min,0.6408355181763554
ave_mujica__095,224,E,maj,0.5521135954522843
ave_mujica__095,225,F,min,0.6058894689338935
ave_mujica__095,226,F#,maj,0.5620538438245056
ave_mujica__095,227,F#,maj,0.586801032969895
ave_mujica__095,228,D#,min,0.5960131336190214
ave_mujica__095,229,A#,maj,0.6515068823703102
ave_mujica__095,230,A#,maj,0.5563234605293051
ave_mujica__095,231,B,maj,0.5343045046365137
ave_mujica__095,232,D,maj,0.5614125366453444
ave_mujica__095,233,G,maj,0.6683846354524224
ave_mujica__095,234,B,min,0.6495494772389104
ave_mujica__095,235,F#,maj,0.6297930040016354
ave_mujica__095,236,B,min,0.6688360101282722
ave_mujica__095,237,B,min,0.6895556270721522
ave_mujica__095,238,A,min,0.6072532371312218
ave_mujica__095,239,A,maj,0.6546773451136775
ave_mujica__095,240,G,maj,0.6253169908101769
ave_mujica__095,241,G,maj,0.6669376486518178
ave_mujica__095,242,F#,maj,0.6278153899899404
ave_mujica__095,243,A#,maj,0.6439522110168511
ave_mujica__095,244,B,min,0.6840300081702713
ave_mujica__095,245,B,min,0.635909007833862
ave_mujica__095,246,A,maj,0.6098212446764468
ave_mujica__095,247,A,maj,0.6854325681263274
ave_mujica__095,248,G,min,0.6528440323149209
ave_mujica__095,249,G,min,0.6024331223709385
ave_mujica__095,250,F#,maj,0.6550393929252847
ave_mujica__095,251,F#,maj,0.6471635388864008
ave_mujica__095,252,B,min,0.6961301634296989
ave_mujica__095,253,B,min,0.6911047508786595
ave_mujica__095,254,A,min,0.6135733687211179
ave_mujica__095,255,A,maj,0.6507820038573098
ave_mujica__095,256,E,min,0.650564670211495
ave_mujica__095,257,E,maj,0.6447700211283824
ave_mujica__095,258,F,maj,0.5838071677939269
ave_mujica__095,259,F,min,0.5758769674388128
ave_mujica__095,260,F#,maj,0.6097383615973644
ave_mujica__095,261,F#,maj,0.6142180397454027
ave_mujica__095,262,D#,min,0.6351789243942637
ave_mujica__095,263,F#,maj,0.6001951071720247
ave_mujica__095,264,G,maj,0.6470217928192469
ave_mujica__095,265,G,maj,0.6478132857895167
ave_mujica__095,266,F#,maj,0.5581754680478921
ave_mujica__095,267,F#,maj,0.6347725271667679
ave_mujica__095,268,B,maj,0.6436411886922729
ave_mujica__095,269,B,min,0.7041618039327745
ave_mujica__095,270,D,min,0.609158334901108
ave_mujica__095,271,A,maj,0.6463996707414302
ave_mujica__095,272,G,maj,0.6430585294215718
ave_mujica__095,273,G,maj,0.6650969027016884
ave_mujica__095,274,D#,min,0.5811289190430384
ave_mujica__095,275,D#,min,0.6169908288903162
ave_mujica__095,276,B,min,0.6861560443202608
ave_mujica__095,277,B,maj,0.6937139246615232
ave_mujica__095,278,D,maj,0.6125618579114819
ave_mujica__095,279,A,maj,0.6195709927351825
ave_mujica__095,280,G,maj,0.610759077814372
ave_mujica__095,281,B,min,0.5983646248209554
ave_mujica__095,282,F#,maj,0.6201816983872214
ave_mujica__095,283,F#,maj,0.6570375513414688
ave_mujica__095,284,B,min,0.6852835093523828
ave_mujica__095,285,B,min,0.6919705409499214
ave_mujica__095,286,A,maj,0.6304962971248269
ave_mujica__095,287,A,maj,0.6459978762176204
ave_mujica__095,288,E,min,0.6361535791616754
ave_mujica__095,289,E,maj,0.6692791085406721
ave_mujica__095,290,F,maj,0.6278656669999215
ave_mujica__095,291,F,maj,0.6409052900023215
ave_mujica__095,292,F#,maj,0.642497464143864
ave_mujica__095,293,F#,maj,0.6270976607232259
ave_mujica__095,294,F#,maj,0.6033750850374041
ave_mujica__095,295,F#,maj,0.6082042245381855
ave_mujica__095,296,E,min,0.6448953093036655
ave_mujica__095,297,E,min,0.6332056808002742
ave_mujica__095,298,F,maj,0.6022366428442534
ave_mujica__095,299,F,maj,0.6076110779856284
ave_mujica__095,300,F#,maj,0.6258465512263941
ave_mujica__095,301,F#,maj,0.6216347246233166
ave_mujica__095,302,F#,maj,0.6211902841141411
ave_mujica__095,303,F#,min,0.5772548018427323
ave_mujica__095,304,G,maj,0.6405757536247867
ave_mujica__095,305,G,maj,0.6776815290875813
ave_mujica__095,306,F#,maj,0.6629269989141401
ave_mujica__095,307,D#,min,0.6165837606144325
ave_mujica__095,308,B,maj,0.6688626455873588
ave_mujica__095,309,B,maj,0.6082501827495679
ave_mujica__095,310,B,min,0.5848698417415433
ave_mujica__095,311,B,min,0.6013698548035944
ave_mujica__095,312,B,min,0.6524317677156238
ave_mujica__095,313,B,maj,0.6062908763144027
ave_mujica__095,314,G#,min,0.5836085116615737
ave_mujica__095,315,B,min,0.5962290907553226
ave_mujica__095,316,B,min,0.6611539170097843
ave_mujica__095,317,F#,maj,0.5948425327223612
ave_mujica__095,318,B,min,0.6222261419357973
ave_mujica__095,319,D#,min,0.5920507821588992
ave_mujica__095,320,B,maj,0.6172602634212174
ave_mujica__095,321,A,min,0.5263454922166447
ave_mujica__095,322,C,maj,0.5659703489146435
ave_mujica__095,323,B,min,0.5898280290092165
ave_mujica__095,324,B,maj,0.6144428065425904
roselia__601,0,C,min,0.5929415902905689
roselia__601,1,C#,min,0.6070992831453199
roselia__601,2,C,maj,0.6928575894899823
roselia__601,3,C,maj,0.7260627585475202
roselia__601,4,E,min,0.7333585686837787
roselia__601,5,E,min,0.7112713895382237
roselia__601,6,A,min,0.7439331255446033
roselia__601,7,E,min,0.8097332698971155
roselia__601,8,E,min,0.861005892002926
roselia__601,9,E,min,0.8267656222039643
roselia__601,10,E,min,0.9054004057843533
roselia__601,11,E,min,0.8682549352284629
roselia__601,12,E,min,0.7643755091708696
roselia__601,13,C,maj,0.8926977867235991
roselia__601,14,C,maj,0.8738122482618924
roselia__601,15,C,maj,0.8131707754861043
roselia__601,16,A,min,0.6719460268976275
roselia__601,17,A,maj,0.7184397262903465
roselia__601,18,E,min,0.622049075494845
roselia__601,19,E,min,0.9027983382318534
roselia__601,20,E,min,0.8672474507091539
roselia__601,21,E,min,0.7002220917525573
roselia__601,22,E,min,0.7326749381386692
roselia__601,23,C,min,0.6421583696283946
roselia__601,24,C,min,0.5913847580307859
roselia__601,25,C#,min,0.600857294279869
roselia__601,26,C,maj,0.7425279803316172
roselia__601,27,C,maj,0.855153489742537
roselia__601,28,D,maj,0.6636829177166701
roselia__601,29,D,maj,0.6898306880856899
roselia__601,30,A,maj,0.6941352053981337
roselia__601,31,E,min,0.795667708544741
roselia__601,32,E,min,0.751960365518828
roselia__601,33,E,min,0.8249544023828997
roselia__601,34,E,min,0.8041855924302805
roselia__601,35,E,min,0.7522078619293576
roselia__601,36,E,min,0.821760375517298
roselia__601,37,E,min,0.720603272324579
roselia__601,38,C,maj,0.8826324652557062
roselia__601,39,C,maj,0.84459675437832
roselia__601,40,C,maj,0.8731609183728359
roselia__601,41,C,maj,0.863366597215416
roselia__601,42,A,min,0.7227153971252976
roselia__601,43,D,maj,0.718455409895616
roselia__601,44,D,maj,0.6802626220763692
roselia__601,45,A,maj,0.6649372706140432
roselia__601,46,A,maj,0.6164734161705556
roselia__601,47,A,maj,0.6306624074103699
roselia__601,48,A,maj,0.6620756406848092
roselia__601,49,A,maj,0.6504344911258468
roselia__601,50,A,maj,0.6333852636726808
roselia__601,51,A,maj,0.653223867210398
roselia__601,52,C#,min,0.6612541182991836
roselia__601,53,A,min,0.606939900550024
roselia__601,54,E,maj,0.6105405139131795
roselia__601,55,A,min,0.6041558154239153
roselia__601,56,E,min,0.6616375192146192
roselia__601,57,E,min,0.615643243282956
roselia__601,58,C,maj,0.6466530947460525
roselia__601,59,E,maj,0.6170839325525364
roselia__601,60,E,min,0.6465041650198748
roselia__601,61,B,min,0.5565367076625016
roselia__601,62,C,maj,0.6139384534568394
roselia__601,63,C,maj,0.6898814296676319
roselia__601,64,C,maj,0.6461464015941284
roselia__601,65,E,min,0.6228449862003348
roselia__601,66,C#,min,0.5388862853777167
roselia__601,67,C#,min,0.5581561366924116
roselia__601,68,C#,min,0.5384531064369986
roselia__601,69,D,maj,0.592768218917342
roselia__601,70,C,maj,0.5681302127859275
roselia__601,71,E,maj,0.5932946477744161
roselia__601,72,E,min,0.5969027803207893
roselia__601,73,E,min,0.6383086080432933
roselia__601,74,C,maj,0.5524898471214341
roselia__601,75,C,maj,0.5364554728150666
roselia__601,76,C,maj,0.5591190223034828
roselia__601,77,C,maj,0.5649562743560386
roselia__601,78,B,min,0.5500045419884177
roselia__601,79,C,maj,0.5900891614671143
roselia__601,80,C,maj,0.6617834292230516
roselia__601,81,C,maj,0.6563002240205557
roselia__601,82,D,maj,0.5775787977694754
roselia__601,83,F,maj,0.6548441694635307
roselia__601,84,E,min,0.6465222704215697
roselia__601,85,E,maj,0.627276615563167
roselia__601,86,A#,maj,0.648089069470549
roselia__601,87,D,min,0.6552757654183082
roselia__601,88,F,maj,0.5598513683805939
roselia__601,89,A,maj,0.5562497742544099
roselia__601,90,F,min,0.5815825391500321
roselia__601,91,F,min,0.589622722615276
roselia__601,92,E,maj,0.5789075337996848
roselia__601,93,E,maj,0.670595550620289
roselia__601,94,E,min,0.6665900197773647
roselia__601,95,C,maj,0.62320452188208
roselia__601,96,C#,min,0.6020020426072286
roselia__601,97,E,maj,0.6152275288066907
roselia__601,98,E,min,0.6232801782862163
roselia__601,99,D,maj,0.5683252469776233
roselia__601,100,E,min,0.5560708194144688
roselia__601,101,D,min,0.6136296851665894
roselia__601,102,B,min,0.6581446263240804
roselia__601,103,D,maj,0.5878326408184282
roselia__601,104,B,maj,0.5538855417362915
roselia__601,105,D,maj,0.5811636328923324
roselia__601,106,D,maj,0.5613695035166782
roselia__601,107,E,min,0.5580964564018164
roselia__601,108,C#,min,0.5678033606019439
roselia__601,109,C,maj,0.5954371504194609
roselia__601,110,E,min,0.5911717603899388
roselia__601,111,E,min,0.6167213599466771
roselia__601,112,E,min,0.6119773919720444
roselia__601,113,C,maj,0.6299431295704528
roselia__601,114,C,maj,0.5724154417588132
roselia__601,115,C,maj,0.6112344381684948
roselia__601,116,C,maj,0.5767939464576082
roselia__601,117,D,min,0.6095891651724685
roselia__601,118,A,maj,0.5787338785213708
roselia__601,119,D,min,0.6163494442824948
roselia__601,120,D,maj,0.5949370817195707
roselia__601,121,E,min,0.5426846515388573
roselia__601,122,C,maj,0.571241958795359
roselia__601,123,G,min,0.5430762770986362
roselia__601,124,F#,maj,0.5584559662740082
roselia__601,125,E,maj,0.6283732376766604
roselia__601,126,E,maj,0.5925378428438868
roselia__601,127,E,maj,0.591464096597871
roselia__601,128,C,maj,0.5819186225509407
roselia__601,129,C,maj,0.6390596316338658
roselia__601,130,C,maj,0.6311546644187711
roselia__601,131,C,maj,0.6353946234350312
roselia__601,132,C,maj,0.5479358374596661
roselia__601,133,D,min,0.6264467781997615
roselia__601,134,D,maj,0.5888528236379994
roselia__601,135,A,maj,0.6025418580193215
roselia__601,136,C,maj,0.5721680055705748
roselia__601,137,E,min,0.5364315387559003
roselia__601,138,E,min,0.5773324025665566
roselia__601,139,E,min,0.5710936484984624
roselia__601,140,E,min,0.572128818065362
roselia__601,141,C,maj,0.6072607649176238
roselia__601,142,E,min,0.6016886716132929
roselia__601,143,C#,min,0.5553830464360421
roselia__601,144,C,maj,0.5594371594616089
roselia__601,145,F,min,0.628323442445009
roselia__601,146,C,maj,0.5816563286631409
roselia__601,147,A,maj,0.5434070867474712
roselia__601,148,C,min,0.5530791996696446
roselia__601,149,B,min,0.6006783480431123
roselia__601,150,D,maj,0.5960121614591776
roselia__601,151,D,min,0.5506889769312742
roselia__601,152,C,maj,0.5443003467867119
roselia__601,153,C,maj,0.5725414439984063
roselia__601,154,D,maj,0.5463692061727838
roselia__601,155,C#,min,0.636923478138952
roselia__601,156,D,maj,0.6344696606610574
roselia__601,157,A,min,0.7418979347209135
roselia__601,158,A,min,0.6163627620120381
roselia__601,159,B,maj,0.7002275762826502
roselia__601,160,B,maj,0.6181128734138872
roselia__601,161,C#,min,0.5979596901348178
roselia__601,162,D,maj,0.6001729625752261
roselia__601,163,C,maj,0.7203290974390407
roselia__601,164,C,maj,0.6226088287869228
roselia__601,165,A,maj,0.6892941848996139
roselia__601,166,A,maj,0.6715663339546939
roselia__601,167,A,maj,0.615259403605113
roselia__601,168,A,maj,0.6407930012387568
roselia__601,169,B,min,0.6301243642542756
roselia__601,170,B,min,0.6887919051813175
roselia__601,171,E,min,0.5418379863466489
roselia__601,172,D#,maj,0.5372069781839689
roselia__601,173,C,maj,0.6029738497205841
roselia__601,174,E,min,0.6187459645518897
roselia__601,175,E,min,0.6076518484767817
roselia__601,176,E,min,0.5919141291769452
roselia__601,177,B,maj,0.5724021756483767
roselia__601,178,E,min,0.5592038583054375
roselia__601,179,C,maj,0.5565492252958901
roselia__601,180,D,maj,0.5647863012406731
roselia__601,181,C,maj,0.5451365074906952
roselia__601,182,C,maj,0.5927299605560509
roselia__601,183,D,maj,0.5771660513918486
roselia__601,184,E,min,0.600176162959845
roselia__601,185,A,maj,0.5798226975465594
roselia__601,186,E,min,0.5723382884005808
roselia__601,187,B,min,0.5764596955349894
roselia__601,188,D,min,0.5514182860842711
roselia__601,189,B,min,0.5564951542815625
roselia__601,190,F,min,0.6320619906646031
roselia__601,191,G,maj,0.6513388707810014
roselia__601,192,B,min,0.7330159726722343
roselia__601,193,D,min,0.7139443129179317
roselia__601,194,E,min,0.8658825899073992
roselia__601,195,E,min,0.8216675729665338
roselia__601,196,E,min,0.7734610569765974
roselia__601,197,C#,min,0.5494098640690269
roselia__601,198,C,maj,0.6414014700628362
roselia__601,199,C,min,0.6834950449542134
roselia__601,200,D,maj,0.6652093291162045
roselia__601,201,G,maj,0.7202539400196029
roselia__601,202,E,min,0.6414609438770045
roselia__601,203,E,min,0.6732397307607181
roselia__601,204,G,maj,0.7321212672980043
roselia__601,205,F#,min,0.5612139407352823
roselia__601,206,F,min,0.6036174711563649
roselia__601,207,C,maj,0.6387528162664883
roselia__601,208,D,maj,0.7608059274940593
roselia__601,209,D,min,0.6270399763714253
roselia__601,210,E,min,0.688732070033402
roselia__601,211,E,min,0.6663541376658553
roselia__601,212,E,min,0.7033057268567676
roselia__601,213,C#,min,0.6165596372852082
roselia__601,214,A,maj,0.7483690952139953
roselia__601,215,A,min,0.755233434141651
roselia__601,216,A,maj,0.6858115039890286
roselia__601,217,A,maj,0.6517214199811756
roselia__601,218,B,min,0.7034058335111378
roselia__601,219,B,min,0.7844412152703554
roselia__601,220,B,min,0.6456228806134016
roselia__601,221,B,min,0.6361167059130821
roselia__601,222,C,maj,0.7527997696233526
roselia__601,223,C,maj,0.7322251206392066
roselia__601,224,C,maj,0.6326019609340163
roselia__601,225,G,maj,0.6445041741254008
roselia__601,226,F,min,0.7115179740112006
roselia__601,227,F,min,0.6796839804928106
roselia__601,228,F#,maj,0.6629016109168002
roselia__601,229,B,maj,0.6010761248797797
roselia__601,230,B,maj,0.6940786136507594
roselia__601,231,B,min,0.724303338500086
roselia__601,232,B,min,0.6472526506710319
roselia__601,233,B,min,0.555236430966484
roselia__601,234,C,min,0.6374234263942598
roselia__601,235,B,maj,0.6433869129723893
roselia__601,236,B,maj,0.6091106560528337
roselia__601,237,G#,min,0.5582665929776865
roselia__601,238,E,min,0.6130392486171371
roselia__601,239,E,maj,0.6484176681009779
roselia__601,240,E,min,0.6479359499935397
roselia__601,241,E,maj,0.602167129113821
roselia__601,242,E,maj,0.5890089714359384
roselia__601,243,E,maj,0.6329983096420634
roselia__601,244,E,min,0.6412255779565627
roselia__601,245,E,maj,0.6561432245073551
roselia__601,246,E,min,0.6174128839135281
roselia__601,247,E,min,0.5738442156179172
roselia__601,248,E,min,0.6160249923869754
roselia__601,249,C#,min,0.5937646741541739
roselia__601,250,B,min,0.5880400808021147
roselia__601,251,B,min,0.5989501919680037
roselia__601,252,B,min,0.5794341089108948
roselia__601,253,C,maj,0.5867724359847518
roselia__601,254,E,min,0.6012910324275769
roselia__601,255,E,min,0.6617050370062569
roselia__601,256,E,min,0.6644200815770785
roselia__601,257,E,min,0.6502939624092938
roselia__601,258,B,maj,0.6318471863550195
roselia__601,259,E,maj,0.5981228409249069
roselia__601,260,B,maj,0.6652326007301673
roselia__601,261,E,maj,0.6205697020063428
roselia__601,262,C,maj,0.6286472146889562
roselia__601,263,C,maj,0.7043691578846163
roselia__601,264,C,maj,0.5557190352019217
roselia__601,265,D,maj,0.6163764926944354
roselia__601,266,D,maj,0.5940613979861805
